PageNumber,PageCount,ResultCount,ResultDateTime
1,1,2939,2019-09-06T14:45:52.6099797-06:00
abbrev,parameter,measDateTime,measValue,measUnit,flagA,flagB,modified
PLAKERCO,DISCHRG,2019-08-09T10:15:00.0000000,376,cfs,O,,2019-08-09T10:39:48.5100000
PLAKERCO,DISCHRG,2019-08-09T10:30:00.0000000,376,cfs,O,,2019-08-09T10:39:48.5100000
PLAKERCO,DISCHRG,2019-08-09T10:45:00.0000000,376,cfs,O,,2019-08-09T11:39:49.7930000
PLAKERCO,DISCHRG,2019-08-09T11:00:00.0000000,376,cfs,O,,2019-08-09T11:39:49.8100000
PLAKERCO,DISCHRG,2019-08-09T11:15:00.0000000,372,cfs,O,,2019-08-09T11:39:49.8100000
PLAKERCO,DISCHRG,2019-08-09T11:30:00.0000000,376,cfs,O,,2019-08-09T11:39:49.8100000
PLAKERCO,DISCHRG,2019-08-09T11:45:00.0000000,376,cfs,O,,2019-08-09T12:39:52.5570000
PLAKERCO,DISCHRG,2019-08-09T12:00:00.0000000,376,cfs,O,,2019-08-09T12:39:52.5730000
PLAKERCO,DISCHRG,2019-08-09T12:15:00.0000000,376,cfs,O,,2019-08-09T12:39:52.5900000
PLAKERCO,DISCHRG,2019-08-09T12:30:00.0000000,380,cfs,O,,2019-08-09T12:39:52.5900000
PLAKERCO,DISCHRG,2019-08-09T12:45:00.0000000,384,cfs,O,,2019-08-09T13:39:54.0700000
PLAKERCO,DISCHRG,2019-08-09T13:00:00.0000000,388,cfs,O,,2019-08-09T13:39:54.0700000
PLAKERCO,DISCHRG,2019-08-09T13:15:00.0000000,388,cfs,O,,2019-08-09T13:39:54.0870000
PLAKERCO,DISCHRG,2019-08-09T13:30:00.0000000,392,cfs,O,,2019-08-09T13:39:54.0870000
PLAKERCO,DISCHRG,2019-08-09T13:45:00.0000000,388,cfs,O,,2019-08-09T14:39:55.5500000
PLAKERCO,DISCHRG,2019-08-09T14:00:00.0000000,396,cfs,O,,2019-08-09T14:39:55.5500000
PLAKERCO,DISCHRG,2019-08-09T14:15:00.0000000,396,cfs,O,,2019-08-09T14:39:55.5500000
PLAKERCO,DISCHRG,2019-08-09T14:30:00.0000000,388,cfs,O,,2019-08-09T14:39:55.5500000
PLAKERCO,DISCHRG,2019-08-09T14:45:00.0000000,396,cfs,O,,2019-08-09T15:39:56.9800000
PLAKERCO,DISCHRG,2019-08-09T15:00:00.0000000,396,cfs,O,,2019-08-09T15:39:56.9800000
PLAKERCO,DISCHRG,2019-08-09T15:15:00.0000000,388,cfs,O,,2019-08-09T15:39:56.9800000
PLAKERCO,DISCHRG,2019-08-09T15:30:00.0000000,392,cfs,O,,2019-08-09T15:39:56.9800000
PLAKERCO,DISCHRG,2019-08-09T15:45:00.0000000,392,cfs,O,,2019-08-09T16:39:38.3130000
PLAKERCO,DISCHRG,2019-08-09T16:00:00.0000000,392,cfs,O,,2019-08-09T16:39:38.3130000
PLAKERCO,DISCHRG,2019-08-09T16:15:00.0000000,396,cfs,O,,2019-08-09T16:39:38.3130000
PLAKERCO,DISCHRG,2019-08-09T16:30:00.0000000,392,cfs,O,,2019-08-09T16:39:38.3130000
PLAKERCO,DISCHRG,2019-08-09T16:45:00.0000000,401,cfs,O,,2019-08-09T17:39:39.5670000
PLAKERCO,DISCHRG,2019-08-09T17:00:00.0000000,392,cfs,O,,2019-08-09T17:39:39.5670000
PLAKERCO,DISCHRG,2019-08-09T17:15:00.0000000,401,cfs,O,,2019-08-09T17:39:39.5670000
PLAKERCO,DISCHRG,2019-08-09T17:30:00.0000000,401,cfs,O,,2019-08-09T17:39:39.5670000
PLAKERCO,DISCHRG,2019-08-09T17:45:00.0000000,405,cfs,O,,2019-08-09T18:39:41.1330000
PLAKERCO,DISCHRG,2019-08-09T18:00:00.0000000,401,cfs,O,,2019-08-09T18:39:41.1330000
PLAKERCO,DISCHRG,2019-08-09T18:15:00.0000000,401,cfs,O,,2019-08-09T18:39:41.1330000
PLAKERCO,DISCHRG,2019-08-09T18:30:00.0000000,405,cfs,O,,2019-08-09T18:39:41.1330000
PLAKERCO,DISCHRG,2019-08-09T18:45:00.0000000,401,cfs,O,,2019-08-09T19:39:42.5500000
PLAKERCO,DISCHRG,2019-08-09T19:00:00.0000000,409,cfs,O,,2019-08-09T19:39:42.5500000
PLAKERCO,DISCHRG,2019-08-09T19:15:00.0000000,405,cfs,O,,2019-08-09T19:39:42.5670000
PLAKERCO,DISCHRG,2019-08-09T19:30:00.0000000,405,cfs,O,,2019-08-09T19:39:42.5670000
PLAKERCO,DISCHRG,2019-08-09T19:45:00.0000000,409,cfs,O,,2019-08-09T20:39:44.1400000
PLAKERCO,DISCHRG,2019-08-09T20:00:00.0000000,409,cfs,O,,2019-08-09T20:39:44.1400000
PLAKERCO,DISCHRG,2019-08-09T20:15:00.0000000,405,cfs,O,,2019-08-09T20:39:44.1400000
PLAKERCO,DISCHRG,2019-08-09T20:30:00.0000000,405,cfs,O,,2019-08-09T20:39:44.1400000
PLAKERCO,DISCHRG,2019-08-09T20:45:00.0000000,409,cfs,O,,2019-08-09T21:40:05.6500000
PLAKERCO,DISCHRG,2019-08-09T21:00:00.0000000,405,cfs,O,,2019-08-09T21:40:05.6670000
PLAKERCO,DISCHRG,2019-08-09T21:15:00.0000000,409,cfs,O,,2019-08-09T21:40:05.6670000
PLAKERCO,DISCHRG,2019-08-09T21:30:00.0000000,405,cfs,O,,2019-08-09T21:40:05.6670000
PLAKERCO,DISCHRG,2019-08-09T21:45:00.0000000,405,cfs,O,,2019-08-09T22:40:07.1600000
PLAKERCO,DISCHRG,2019-08-09T22:00:00.0000000,405,cfs,O,,2019-08-09T22:40:07.1600000
PLAKERCO,DISCHRG,2019-08-09T22:15:00.0000000,405,cfs,O,,2019-08-09T22:40:07.1600000
PLAKERCO,DISCHRG,2019-08-09T22:30:00.0000000,401,cfs,O,,2019-08-09T22:40:07.1600000
PLAKERCO,DISCHRG,2019-08-09T22:45:00.0000000,401,cfs,O,,2019-08-09T23:39:28.5900000
PLAKERCO,DISCHRG,2019-08-09T23:00:00.0000000,405,cfs,O,,2019-08-09T23:39:28.5900000
PLAKERCO,DISCHRG,2019-08-09T23:15:00.0000000,405,cfs,O,,2019-08-09T23:39:28.5900000
PLAKERCO,DISCHRG,2019-08-09T23:30:00.0000000,409,cfs,O,,2019-08-09T23:39:28.6030000
PLAKERCO,DISCHRG,2019-08-09T23:45:00.0000000,409,cfs,O,,2019-08-10T00:39:50.0370000
PLAKERCO,DISCHRG,2019-08-10T00:00:00.0000000,417,cfs,O,,2019-08-10T00:39:50.0370000
PLAKERCO,DISCHRG,2019-08-10T00:15:00.0000000,417,cfs,O,,2019-08-10T00:39:50.0370000
PLAKERCO,DISCHRG,2019-08-10T00:30:00.0000000,413,cfs,O,,2019-08-10T00:39:50.0370000
PLAKERCO,DISCHRG,2019-08-10T00:45:00.0000000,421,cfs,O,,2019-08-10T01:39:52.4000000
PLAKERCO,DISCHRG,2019-08-10T01:00:00.0000000,413,cfs,O,,2019-08-10T01:39:52.4000000
PLAKERCO,DISCHRG,2019-08-10T01:15:00.0000000,421,cfs,O,,2019-08-10T01:39:52.4170000
PLAKERCO,DISCHRG,2019-08-10T01:30:00.0000000,421,cfs,O,,2019-08-10T01:39:52.4170000
PLAKERCO,DISCHRG,2019-08-10T01:45:00.0000000,417,cfs,O,,2019-08-10T02:39:55.2700000
PLAKERCO,DISCHRG,2019-08-10T02:00:00.0000000,421,cfs,O,,2019-08-10T02:39:55.2700000
PLAKERCO,DISCHRG,2019-08-10T02:15:00.0000000,421,cfs,O,,2019-08-10T02:39:55.2830000
PLAKERCO,DISCHRG,2019-08-10T02:30:00.0000000,417,cfs,O,,2019-08-10T02:39:55.2830000
PLAKERCO,DISCHRG,2019-08-10T02:45:00.0000000,421,cfs,O,,2019-08-10T03:39:56.9200000
PLAKERCO,DISCHRG,2019-08-10T03:00:00.0000000,426,cfs,O,,2019-08-10T03:39:56.9200000
PLAKERCO,DISCHRG,2019-08-10T03:15:00.0000000,417,cfs,O,,2019-08-10T03:39:56.9370000
PLAKERCO,DISCHRG,2019-08-10T03:30:00.0000000,426,cfs,O,,2019-08-10T03:39:56.9370000
PLAKERCO,DISCHRG,2019-08-10T03:45:00.0000000,421,cfs,O,,2019-08-10T04:39:58.2330000
PLAKERCO,DISCHRG,2019-08-10T04:00:00.0000000,421,cfs,O,,2019-08-10T04:39:58.2330000
PLAKERCO,DISCHRG,2019-08-10T04:15:00.0000000,426,cfs,O,,2019-08-10T04:39:58.2330000
PLAKERCO,DISCHRG,2019-08-10T04:30:00.0000000,417,cfs,O,,2019-08-10T04:39:58.2500000
PLAKERCO,DISCHRG,2019-08-10T04:45:00.0000000,426,cfs,O,,2019-08-10T05:39:39.7670000
PLAKERCO,DISCHRG,2019-08-10T05:00:00.0000000,426,cfs,O,,2019-08-10T05:39:39.7670000
PLAKERCO,DISCHRG,2019-08-10T05:15:00.0000000,426,cfs,O,,2019-08-10T05:39:39.7670000
PLAKERCO,DISCHRG,2019-08-10T05:30:00.0000000,426,cfs,O,,2019-08-10T05:39:39.7670000
PLAKERCO,DISCHRG,2019-08-10T05:45:00.0000000,421,cfs,O,,2019-08-10T06:39:41.3130000
PLAKERCO,DISCHRG,2019-08-10T06:00:00.0000000,426,cfs,O,,2019-08-10T06:39:41.3430000
PLAKERCO,DISCHRG,2019-08-10T06:15:00.0000000,426,cfs,O,,2019-08-10T06:39:41.3430000
PLAKERCO,DISCHRG,2019-08-10T06:30:00.0000000,421,cfs,O,,2019-08-10T06:39:41.3430000
PLAKERCO,DISCHRG,2019-08-10T06:45:00.0000000,426,cfs,O,,2019-08-10T07:39:42.7630000
PLAKERCO,DISCHRG,2019-08-10T07:00:00.0000000,426,cfs,O,,2019-08-10T07:39:42.7800000
PLAKERCO,DISCHRG,2019-08-10T07:15:00.0000000,426,cfs,O,,2019-08-10T07:39:42.7800000
PLAKERCO,DISCHRG,2019-08-10T07:30:00.0000000,426,cfs,O,,2019-08-10T07:39:42.7800000
PLAKERCO,DISCHRG,2019-08-10T07:45:00.0000000,421,cfs,O,,2019-08-10T08:39:44.2000000
PLAKERCO,DISCHRG,2019-08-10T08:00:00.0000000,426,cfs,O,,2019-08-10T08:39:44.2170000
PLAKERCO,DISCHRG,2019-08-10T08:15:00.0000000,417,cfs,O,,2019-08-10T08:39:44.2170000
PLAKERCO,DISCHRG,2019-08-10T08:30:00.0000000,417,cfs,O,,2019-08-10T08:39:44.2170000
PLAKERCO,DISCHRG,2019-08-10T08:45:00.0000000,417,cfs,O,,2019-08-10T09:39:45.3070000
PLAKERCO,DISCHRG,2019-08-10T09:00:00.0000000,421,cfs,O,,2019-08-10T09:39:45.3230000
PLAKERCO,DISCHRG,2019-08-10T09:15:00.0000000,421,cfs,O,,2019-08-10T09:39:45.3400000
PLAKERCO,DISCHRG,2019-08-10T09:30:00.0000000,421,cfs,O,,2019-08-10T09:39:45.3400000
PLAKERCO,DISCHRG,2019-08-10T09:45:00.0000000,426,cfs,O,,2019-08-10T10:40:06.6770000
PLAKERCO,DISCHRG,2019-08-10T10:00:00.0000000,426,cfs,O,,2019-08-10T10:40:06.6900000
PLAKERCO,DISCHRG,2019-08-10T10:15:00.0000000,426,cfs,O,,2019-08-10T10:40:06.6900000
PLAKERCO,DISCHRG,2019-08-10T10:30:00.0000000,430,cfs,O,,2019-08-10T10:40:06.6900000
PLAKERCO,DISCHRG,2019-08-10T10:45:00.0000000,430,cfs,O,,2019-08-10T11:40:08.1170000
PLAKERCO,DISCHRG,2019-08-10T11:00:00.0000000,430,cfs,O,,2019-08-10T11:40:08.1170000
PLAKERCO,DISCHRG,2019-08-10T11:15:00.0000000,430,cfs,O,,2019-08-10T11:40:08.1170000
PLAKERCO,DISCHRG,2019-08-10T11:30:00.0000000,421,cfs,O,,2019-08-10T11:40:08.1300000
PLAKERCO,DISCHRG,2019-08-10T11:45:00.0000000,426,cfs,O,,2019-08-10T12:39:29.5430000
PLAKERCO,DISCHRG,2019-08-10T12:00:00.0000000,426,cfs,O,,2019-08-10T12:39:29.5430000
PLAKERCO,DISCHRG,2019-08-10T12:15:00.0000000,430,cfs,O,,2019-08-10T12:39:29.5600000
PLAKERCO,DISCHRG,2019-08-10T12:30:00.0000000,426,cfs,O,,2019-08-10T12:39:29.5600000
PLAKERCO,DISCHRG,2019-08-10T12:45:00.0000000,421,cfs,O,,2019-08-10T13:39:30.9030000
PLAKERCO,DISCHRG,2019-08-10T13:00:00.0000000,421,cfs,O,,2019-08-10T13:39:30.9030000
PLAKERCO,DISCHRG,2019-08-10T13:15:00.0000000,421,cfs,O,,2019-08-10T13:39:30.9030000
PLAKERCO,DISCHRG,2019-08-10T13:30:00.0000000,413,cfs,O,,2019-08-10T13:39:30.9200000
PLAKERCO,DISCHRG,2019-08-10T13:45:00.0000000,413,cfs,O,,2019-08-10T14:39:52.3670000
PLAKERCO,DISCHRG,2019-08-10T14:00:00.0000000,409,cfs,O,,2019-08-10T14:39:52.3830000
PLAKERCO,DISCHRG,2019-08-10T14:15:00.0000000,409,cfs,O,,2019-08-10T14:39:52.3830000
PLAKERCO,DISCHRG,2019-08-10T14:30:00.0000000,405,cfs,O,,2019-08-10T14:39:52.3830000
PLAKERCO,DISCHRG,2019-08-10T14:45:00.0000000,405,cfs,O,,2019-08-10T15:39:53.9130000
PLAKERCO,DISCHRG,2019-08-10T15:00:00.0000000,409,cfs,O,,2019-08-10T15:39:53.9130000
PLAKERCO,DISCHRG,2019-08-10T15:15:00.0000000,409,cfs,O,,2019-08-10T15:39:53.9130000
PLAKERCO,DISCHRG,2019-08-10T15:30:00.0000000,405,cfs,O,,2019-08-10T15:39:53.9130000
PLAKERCO,DISCHRG,2019-08-10T15:45:00.0000000,409,cfs,O,,2019-08-10T16:39:55.5170000
PLAKERCO,DISCHRG,2019-08-10T16:00:00.0000000,413,cfs,O,,2019-08-10T16:39:55.5170000
PLAKERCO,DISCHRG,2019-08-10T16:15:00.0000000,413,cfs,O,,2019-08-10T16:39:55.5300000
PLAKERCO,DISCHRG,2019-08-10T16:30:00.0000000,409,cfs,O,,2019-08-10T16:39:55.5300000
PLAKERCO,DISCHRG,2019-08-10T16:45:00.0000000,413,cfs,O,,2019-08-10T17:39:56.8430000
PLAKERCO,DISCHRG,2019-08-10T17:00:00.0000000,421,cfs,O,,2019-08-10T17:39:56.8430000
PLAKERCO,DISCHRG,2019-08-10T17:15:00.0000000,413,cfs,O,,2019-08-10T17:39:56.8570000
PLAKERCO,DISCHRG,2019-08-10T17:30:00.0000000,413,cfs,O,,2019-08-10T17:39:56.8570000
PLAKERCO,DISCHRG,2019-08-10T17:45:00.0000000,413,cfs,O,,2019-08-10T18:39:58.4000000
PLAKERCO,DISCHRG,2019-08-10T18:00:00.0000000,409,cfs,O,,2019-08-10T18:39:58.4000000
PLAKERCO,DISCHRG,2019-08-10T18:15:00.0000000,417,cfs,O,,2019-08-10T18:39:58.4000000
PLAKERCO,DISCHRG,2019-08-10T18:30:00.0000000,417,cfs,O,,2019-08-10T18:39:58.4000000
PLAKERCO,DISCHRG,2019-08-10T18:45:00.0000000,421,cfs,O,,2019-08-10T19:39:59.8070000
PLAKERCO,DISCHRG,2019-08-10T19:00:00.0000000,430,cfs,O,,2019-08-10T19:39:59.8230000
PLAKERCO,DISCHRG,2019-08-10T19:15:00.0000000,430,cfs,O,,2019-08-10T19:39:59.8230000
PLAKERCO,DISCHRG,2019-08-10T19:30:00.0000000,434,cfs,O,,2019-08-10T19:39:59.8230000
PLAKERCO,DISCHRG,2019-08-10T19:45:00.0000000,439,cfs,O,,2019-08-10T20:40:01.4670000
PLAKERCO,DISCHRG,2019-08-10T20:00:00.0000000,434,cfs,O,,2019-08-10T20:40:01.4670000
PLAKERCO,DISCHRG,2019-08-10T20:15:00.0000000,443,cfs,O,,2019-08-10T20:40:01.4670000
PLAKERCO,DISCHRG,2019-08-10T20:30:00.0000000,443,cfs,O,,2019-08-10T20:40:01.4670000
PLAKERCO,DISCHRG,2019-08-10T20:45:00.0000000,443,cfs,O,,2019-08-10T21:39:42.7570000
PLAKERCO,DISCHRG,2019-08-10T21:00:00.0000000,447,cfs,O,,2019-08-10T21:39:42.7570000
PLAKERCO,DISCHRG,2019-08-10T21:15:00.0000000,439,cfs,O,,2019-08-10T21:39:42.7570000
PLAKERCO,DISCHRG,2019-08-10T21:30:00.0000000,443,cfs,O,,2019-08-10T21:39:42.7570000
PLAKERCO,DISCHRG,2019-08-10T21:45:00.0000000,439,cfs,O,,2019-08-10T22:39:44.1600000
PLAKERCO,DISCHRG,2019-08-10T22:00:00.0000000,447,cfs,O,,2019-08-10T22:39:44.1600000
PLAKERCO,DISCHRG,2019-08-10T22:15:00.0000000,447,cfs,O,,2019-08-10T22:39:44.1600000
PLAKERCO,DISCHRG,2019-08-10T22:30:00.0000000,452,cfs,O,,2019-08-10T22:39:44.1600000
PLAKERCO,DISCHRG,2019-08-10T22:45:00.0000000,452,cfs,O,,2019-08-10T23:39:45.6470000
PLAKERCO,DISCHRG,2019-08-10T23:00:00.0000000,460,cfs,O,,2019-08-10T23:39:45.6630000
PLAKERCO,DISCHRG,2019-08-10T23:15:00.0000000,456,cfs,O,,2019-08-10T23:39:45.6630000
PLAKERCO,DISCHRG,2019-08-10T23:30:00.0000000,456,cfs,O,,2019-08-10T23:39:45.6630000
PLAKERCO,DISCHRG,2019-08-10T23:45:00.0000000,460,cfs,O,,2019-08-11T00:39:47.0870000
PLAKERCO,DISCHRG,2019-08-11T00:00:00.0000000,460,cfs,O,,2019-08-11T00:39:47.0870000
PLAKERCO,DISCHRG,2019-08-11T00:15:00.0000000,460,cfs,O,,2019-08-11T00:39:47.1030000
PLAKERCO,DISCHRG,2019-08-11T00:30:00.0000000,460,cfs,O,,2019-08-11T00:39:47.1030000
PLAKERCO,DISCHRG,2019-08-11T00:45:00.0000000,460,cfs,O,,2019-08-11T01:39:48.6930000
PLAKERCO,DISCHRG,2019-08-11T01:00:00.0000000,456,cfs,O,,2019-08-11T01:39:48.6930000
PLAKERCO,DISCHRG,2019-08-11T01:15:00.0000000,452,cfs,O,,2019-08-11T01:39:48.6930000
PLAKERCO,DISCHRG,2019-08-11T01:30:00.0000000,456,cfs,O,,2019-08-11T01:39:48.7100000
PLAKERCO,DISCHRG,2019-08-11T01:45:00.0000000,456,cfs,O,,2019-08-11T02:39:51.1400000
PLAKERCO,DISCHRG,2019-08-11T02:00:00.0000000,460,cfs,O,,2019-08-11T02:39:51.1530000
PLAKERCO,DISCHRG,2019-08-11T02:15:00.0000000,460,cfs,O,,2019-08-11T02:39:51.1530000
PLAKERCO,DISCHRG,2019-08-11T02:30:00.0000000,460,cfs,O,,2019-08-11T02:39:51.1530000
PLAKERCO,DISCHRG,2019-08-11T02:45:00.0000000,460,cfs,O,,2019-08-11T03:40:12.5400000
PLAKERCO,DISCHRG,2019-08-11T03:00:00.0000000,465,cfs,O,,2019-08-11T03:40:12.5400000
PLAKERCO,DISCHRG,2019-08-11T03:15:00.0000000,465,cfs,O,,2019-08-11T03:40:12.5400000
PLAKERCO,DISCHRG,2019-08-11T03:30:00.0000000,465,cfs,O,,2019-08-11T03:40:12.5400000
PLAKERCO,DISCHRG,2019-08-11T03:45:00.0000000,469,cfs,O,,2019-08-11T04:39:34.1000000
PLAKERCO,DISCHRG,2019-08-11T04:00:00.0000000,460,cfs,O,,2019-08-11T04:39:34.1000000
PLAKERCO,DISCHRG,2019-08-11T04:15:00.0000000,465,cfs,O,,2019-08-11T04:39:34.1000000
PLAKERCO,DISCHRG,2019-08-11T04:30:00.0000000,469,cfs,O,,2019-08-11T04:39:34.1000000
PLAKERCO,DISCHRG,2019-08-11T04:45:00.0000000,465,cfs,O,,2019-08-11T05:39:35.5200000
PLAKERCO,DISCHRG,2019-08-11T05:00:00.0000000,469,cfs,O,,2019-08-11T05:39:35.5370000
PLAKERCO,DISCHRG,2019-08-11T05:15:00.0000000,456,cfs,O,,2019-08-11T05:39:35.5500000
PLAKERCO,DISCHRG,2019-08-11T05:30:00.0000000,460,cfs,O,,2019-08-11T05:39:35.5500000
PLAKERCO,DISCHRG,2019-08-11T05:45:00.0000000,465,cfs,O,,2019-08-11T06:39:37.0600000
PLAKERCO,DISCHRG,2019-08-11T06:00:00.0000000,465,cfs,O,,2019-08-11T06:39:37.0730000
PLAKERCO,DISCHRG,2019-08-11T06:15:00.0000000,469,cfs,O,,2019-08-11T06:39:37.0730000
PLAKERCO,DISCHRG,2019-08-11T06:30:00.0000000,469,cfs,O,,2019-08-11T06:39:37.0730000
PLAKERCO,DISCHRG,2019-08-11T06:45:00.0000000,469,cfs,O,,2019-08-11T07:39:59.1200000
PLAKERCO,DISCHRG,2019-08-11T07:00:00.0000000,465,cfs,O,,2019-08-11T07:39:59.1200000
PLAKERCO,DISCHRG,2019-08-11T07:15:00.0000000,465,cfs,O,,2019-08-11T07:39:59.1200000
PLAKERCO,DISCHRG,2019-08-11T07:30:00.0000000,465,cfs,O,,2019-08-11T07:39:59.1200000
PLAKERCO,DISCHRG,2019-08-11T07:45:00.0000000,460,cfs,O,,2019-08-11T08:40:00.1270000
PLAKERCO,DISCHRG,2019-08-11T08:00:00.0000000,465,cfs,O,,2019-08-11T08:40:00.1270000
PLAKERCO,DISCHRG,2019-08-11T08:15:00.0000000,460,cfs,O,,2019-08-11T08:40:00.1270000
PLAKERCO,DISCHRG,2019-08-11T08:30:00.0000000,456,cfs,O,,2019-08-11T08:40:00.1430000
PLAKERCO,DISCHRG,2019-08-11T08:45:00.0000000,452,cfs,O,,2019-08-11T09:40:01.0030000
PLAKERCO,DISCHRG,2019-08-11T09:00:00.0000000,452,cfs,O,,2019-08-11T09:40:01.0030000
PLAKERCO,DISCHRG,2019-08-11T09:15:00.0000000,447,cfs,O,,2019-08-11T09:40:01.0030000
PLAKERCO,DISCHRG,2019-08-11T09:30:00.0000000,447,cfs,O,,2019-08-11T09:40:01.0200000
PLAKERCO,DISCHRG,2019-08-11T09:45:00.0000000,443,cfs,O,,2019-08-11T10:40:02.4270000
PLAKERCO,DISCHRG,2019-08-11T10:00:00.0000000,443,cfs,O,,2019-08-11T10:40:02.4270000
PLAKERCO,DISCHRG,2019-08-11T10:15:00.0000000,447,cfs,O,,2019-08-11T10:40:02.4270000
PLAKERCO,DISCHRG,2019-08-11T10:30:00.0000000,443,cfs,O,,2019-08-11T10:40:02.4270000
PLAKERCO,DISCHRG,2019-08-11T10:45:00.0000000,443,cfs,O,,2019-08-11T11:39:43.5900000
PLAKERCO,DISCHRG,2019-08-11T11:00:00.0000000,447,cfs,O,,2019-08-11T11:39:43.5900000
PLAKERCO,DISCHRG,2019-08-11T11:15:00.0000000,439,cfs,O,,2019-08-11T11:39:43.6070000
PLAKERCO,DISCHRG,2019-08-11T11:30:00.0000000,439,cfs,O,,2019-08-11T11:39:43.6070000
PLAKERCO,DISCHRG,2019-08-11T11:45:00.0000000,439,cfs,O,,2019-08-11T12:39:45.0770000
PLAKERCO,DISCHRG,2019-08-11T12:00:00.0000000,439,cfs,O,,2019-08-11T12:39:45.0770000
PLAKERCO,DISCHRG,2019-08-11T12:15:00.0000000,439,cfs,O,,2019-08-11T12:39:45.0770000
PLAKERCO,DISCHRG,2019-08-11T12:30:00.0000000,430,cfs,O,,2019-08-11T12:39:45.0770000
PLAKERCO,DISCHRG,2019-08-11T12:45:00.0000000,426,cfs,O,,2019-08-11T13:39:46.5500000
PLAKERCO,DISCHRG,2019-08-11T13:00:00.0000000,417,cfs,O,,2019-08-11T13:39:46.5500000
PLAKERCO,DISCHRG,2019-08-11T13:15:00.0000000,421,cfs,O,,2019-08-11T13:39:46.5670000
PLAKERCO,DISCHRG,2019-08-11T13:30:00.0000000,421,cfs,O,,2019-08-11T13:39:46.5670000
PLAKERCO,DISCHRG,2019-08-11T13:45:00.0000000,421,cfs,O,,2019-08-11T14:40:06.0170000
PLAKERCO,DISCHRG,2019-08-11T14:00:00.0000000,421,cfs,O,,2019-08-11T14:40:06.0300000
PLAKERCO,DISCHRG,2019-08-11T14:15:00.0000000,421,cfs,O,,2019-08-11T14:40:06.0470000
PLAKERCO,DISCHRG,2019-08-11T14:30:00.0000000,426,cfs,O,,2019-08-11T14:40:06.0630000
PLAKERCO,DISCHRG,2019-08-11T14:45:00.0000000,417,cfs,O,,2019-08-11T15:40:06.8830000
PLAKERCO,DISCHRG,2019-08-11T15:00:00.0000000,421,cfs,O,,2019-08-11T15:40:06.9170000
PLAKERCO,DISCHRG,2019-08-11T15:15:00.0000000,417,cfs,O,,2019-08-11T15:40:06.9300000
PLAKERCO,DISCHRG,2019-08-11T15:30:00.0000000,421,cfs,O,,2019-08-11T15:40:06.9630000
PLAKERCO,DISCHRG,2019-08-11T15:45:00.0000000,413,cfs,O,,2019-08-11T16:40:07.5830000
PLAKERCO,DISCHRG,2019-08-11T16:00:00.0000000,417,cfs,O,,2019-08-11T16:40:07.5970000
PLAKERCO,DISCHRG,2019-08-11T16:15:00.0000000,405,cfs,O,,2019-08-11T16:40:07.6130000
PLAKERCO,DISCHRG,2019-08-11T16:30:00.0000000,413,cfs,O,,2019-08-11T16:40:07.6300000
PLAKERCO,DISCHRG,2019-08-11T16:45:00.0000000,405,cfs,O,,2019-08-11T17:40:08.5030000
PLAKERCO,DISCHRG,2019-08-11T17:00:00.0000000,401,cfs,O,,2019-08-11T17:40:08.5200000
PLAKERCO,DISCHRG,2019-08-11T17:15:00.0000000,405,cfs,O,,2019-08-11T17:40:08.5370000
PLAKERCO,DISCHRG,2019-08-11T17:30:00.0000000,409,cfs,O,,2019-08-11T17:40:08.5370000
PLAKERCO,DISCHRG,2019-08-11T17:45:00.0000000,405,cfs,O,,2019-08-11T18:40:10.4900000
PLAKERCO,DISCHRG,2019-08-11T18:00:00.0000000,409,cfs,O,,2019-08-11T18:40:10.5070000
PLAKERCO,DISCHRG,2019-08-11T18:15:00.0000000,409,cfs,O,,2019-08-11T18:40:10.5230000
PLAKERCO,DISCHRG,2019-08-11T18:30:00.0000000,405,cfs,O,,2019-08-11T18:40:10.5370000
PLAKERCO,DISCHRG,2019-08-11T18:45:00.0000000,413,cfs,O,,2019-08-11T19:40:10.6600000
PLAKERCO,DISCHRG,2019-08-11T19:00:00.0000000,413,cfs,O,,2019-08-11T19:40:10.6600000
PLAKERCO,DISCHRG,2019-08-11T19:15:00.0000000,401,cfs,O,,2019-08-11T19:40:10.6770000
PLAKERCO,DISCHRG,2019-08-11T19:30:00.0000000,405,cfs,O,,2019-08-11T19:40:10.6900000
PLAKERCO,DISCHRG,2019-08-11T19:45:00.0000000,405,cfs,O,,2019-08-11T20:40:11.5430000
PLAKERCO,DISCHRG,2019-08-11T20:00:00.0000000,401,cfs,O,,2019-08-11T20:40:11.5600000
PLAKERCO,DISCHRG,2019-08-11T20:15:00.0000000,396,cfs,O,,2019-08-11T20:40:11.5770000
PLAKERCO,DISCHRG,2019-08-11T20:30:00.0000000,396,cfs,O,,2019-08-11T20:40:11.6070000
PLAKERCO,DISCHRG,2019-08-11T20:45:00.0000000,401,cfs,O,,2019-08-11T21:40:12.4500000
PLAKERCO,DISCHRG,2019-08-11T21:00:00.0000000,401,cfs,O,,2019-08-11T21:40:12.4670000
PLAKERCO,DISCHRG,2019-08-11T21:15:00.0000000,396,cfs,O,,2019-08-11T21:40:12.4800000
PLAKERCO,DISCHRG,2019-08-11T21:30:00.0000000,401,cfs,O,,2019-08-11T21:40:12.4970000
PLAKERCO,DISCHRG,2019-08-11T21:45:00.0000000,405,cfs,O,,2019-08-11T22:40:13.3030000
